Country,Level,Branch,Department,Name,State,Issues,URL,Table No,Table Rows,Link Column,Party Column,Term Start Column,Term End Column,District,Dynamic Parse,Read columns right to left,Find Date,Parse Rowspan,Rep Link,Party Link,Notes,Alt Link
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Missouri,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Missouri,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Missouri,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Missouri,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Missouri,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Missouri,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of New York,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_New_York,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of New York,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_New_York,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of New York,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_New_York,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of New York,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_New_York,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of New York,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_New_York,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of New York,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_New_York,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of North Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_North_Carolina,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of North Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_North_Carolina,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of North Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_North_Carolina,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of North Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_North_Carolina,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of North Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_North_Carolina,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of North Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_North_Carolina,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Oklahoma,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Oklahoma,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Oklahoma,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Oklahoma,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Oklahoma,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Oklahoma,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Oklahoma,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Oklahoma,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Oklahoma,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Oklahoma,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Oklahoma,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Oklahoma,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Pennsylvania,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Pennsylvania,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Pennsylvania,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Pennsylvania,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Pennsylvania,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Pennsylvania,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Tennessee,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Tennessee,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Tennessee,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Tennessee,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Tennessee,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Tennessee,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Texas,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Texas,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Texas,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Texas,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Texas,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Texas,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Virginia,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Virginia,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Virginia,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Virginia,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Virginia,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Virginia,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Washington,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Washington,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Washington,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Eastern District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Washington,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Eastern District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Washington,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Eastern District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Eastern_District_of_Washington,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
